season,team,player_id,pfr_id,esb_id,gsis_it_id,smart_id,player_name,first_name,last_name,football_name,position,depth_chart_position,ngs_position,jersey_number,status,birth_date,age,height,weight,college,years_exp,entry_year,rookie_year,draft_club,draft_number
2020,TB,00-0029562,DaviLa00,DAV026654,38588,32004441-5602-6654-edb8-aa6da5673253,Lavonte David,Lavonte,David,Lavonte,LB,ILB,OLB,54,ACT,1990-01-23,30,73.0,233.0,Nebraska,8,2012,2012,TB,58
2021,TB,00-0029562,DaviLa00,DAV026654,38588,32004441-5602-6654-edb8-aa6da5673253,Lavonte David,Lavonte,David,Lavonte,LB,ILB,MLB,54,ACT,1990-01-23,31,73.0,233.0,Nebraska,9,2012,2012,TB,58
2022,TB,00-0029562,DaviLa00,DAV026654,38588,32004441-5602-6654-edb8-aa6da5673253,Lavonte David,Lavonte,David,Lavonte,LB,ILB,MLB,54,ACT,1990-01-23,32,73.0,233.0,Nebraska,10,2012,2012,TB,58
2023,TB,00-0029562,DaviLa00,DAV026654,38588,32004441-5602-6654-edb8-aa6da5673253,Lavonte David,Lavonte,David,Lavonte,LB,ILB,MLB,54,ACT,1990-01-23,33,73.0,233.0,Nebraska,11,2012,2012,TB,58
2024,TB,00-0029562,DaviLa00,DAV026654,38588,32004441-5602-6654-edb8-aa6da5673253,Lavonte David,Lavonte,David,Lavonte,LB,ILB,MLB,54,ACT,1990-01-23,34,73.0,233.0,Nebraska,12,2012,2012,TB,58
2025,TB,00-0029562,DaviLa00,DAV026654,38588,32004441-5602-6654-edb8-aa6da5673253,Lavonte David,Lavonte,David,Lavonte,LB,ILB,MLB,54,ACT,1990-01-23,35,73.0,233.0,Nebraska; Fort Scott CC,13,2012,2012,TB,58
2012,DEN,00-0029563,,BOL253786,38631,3200424f-4c25-3786-730b-d5daa4071440,Omar Bolden,Omar,Bolden,Omar,CB,,,31,ACT,1988-12-20,23,70.0,195.0,Arizona State,0,2012,2012,DEN,101
2013,DEN,00-0029563,,BOL253786,38631,3200424f-4c25-3786-730b-d5daa4071440,Omar Bolden,Omar,Bolden,Omar,FS,,,31,ACT,1988-12-20,24,70.0,195.0,Arizona State,1,2012,2012,DEN,101
2014,DEN,00-0029563,,BOL253786,38631,3200424f-4c25-3786-730b-d5daa4071440,Omar Bolden,Omar,Bolden,Omar,CB,,,31,ACT,1988-12-20,25,70.0,195.0,Arizona State,2,2012,2012,DEN,101
2015,DEN,00-0029563,,BOL253786,38631,3200424f-4c25-3786-730b-d5daa4071440,Omar Bolden,Omar,Bolden,Omar,FS,,,31,RES,1988-12-20,26,70.0,195.0,Arizona State,3,2012,2012,DEN,101
2013,PHI,00-0029564,,CUN118244,,32004355-4e11-8244-d8a3-1216cefca1ab,B.J. Cunningham,B.J.,Cunningham,B.J.,WR,,,89,DEV,1989-05-29,24,73.0,215.0,,1,2012,2012,MIA,183
2012,TEN,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,OLB,,,55,ACT,1989-10-23,22,73.0,242.0,North Carolina,0,2012,2012,TEN,52
2013,TEN,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,OLB,,,55,ACT,1989-10-23,23,73.0,248.0,North Carolina,1,2012,2012,TEN,52
2014,TEN,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,ILB,,,55,RES,1989-10-23,24,73.0,248.0,North Carolina,2,2012,2012,TEN,52
2015,TEN,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,ILB,,,55,ACT,1989-10-23,25,73.0,248.0,North Carolina,3,2012,2012,TEN,52
2016,BUF,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,LB,ILB,MLB,53,ACT,1989-10-23,26,73.0,248.0,North Carolina,4,2012,2012,TEN,
2017,WAS,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,LB,ILB,,53,ACT,1989-10-23,27,73.0,251.0,North Carolina,5,2012,2012,TEN,52
2018,WAS,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,LB,ILB,MLB,53,ACT,1989-10-23,28,73.0,251.0,North Carolina,6,2012,2012,TEN,52
2019,PHI,00-0029566,BrowZa00,BRO777933,38582,32004252-4f77-7933-7940-659cbd3294b4,Zach Brown,Zach,Brown,Zach,LB,ILB,,52,CUT,1989-10-23,29,73.0,250.0,North Carolina,7,2012,2012,TEN,
2012,PHI,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,,,9,RES,1989-01-20,23,78.0,243.0,Arizona,0,2012,2012,PHI,88
2013,PHI,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,,,9,ACT,1989-01-20,24,78.0,243.0,Arizona,1,2012,2012,PHI,88
2014,PHI,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,,,9,ACT,1989-01-20,25,78.0,243.0,Arizona,2,2012,2012,PHI,88
2015,SL,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,,,5,ACT,1989-01-20,26,78.0,243.0,Arizona,3,2012,2012,PHI,88
2016,KC,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,QB,,4,ACT,1989-01-20,27,78.0,243.0,Arizona,4,2012,2012,PHI,88
2017,PHI,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,QB,QB,9,ACT,1989-01-20,28,78.0,243.0,Arizona,5,2012,2012,PHI,88
2018,PHI,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,QB,QB,9,ACT,1989-01-20,29,78.0,243.0,Arizona,6,2012,2012,PHI,88
2019,JAX,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,QB,,7,ACT,1989-01-20,30,78.0,243.0,Arizona,7,2012,2012,PHI,88
2020,CHI,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,QB,,9,ACT,1989-01-20,31,78.0,243.0,Arizona,8,2012,2012,PHI,88
2021,CHI,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,QB,,9,ACT,1989-01-20,32,78.0,243.0,Arizona,9,2012,2012,PHI,88
2022,IND,00-0029567,FoleNi00,FOL058566,38618,3200464f-4c05-8566-67a5-109ec305cdd5,Nick Foles,Nick,Foles,Nick,QB,QB,,9,INA,1989-01-20,33,78.0,243.0,Arizona,10,2012,2012,PHI,88
2012,DEN,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DE,,,70,ACT,1990-01-11,22,77.0,270.0,Tennessee,0,2012,2012,DEN,137
2013,DEN,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DE,,,97,ACT,1990-01-11,23,77.0,293.0,Tennessee,1,2012,2012,DEN,137
2014,DEN,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DE,,,97,ACT,1990-01-11,24,77.0,293.0,Tennessee,2,2012,2012,DEN,137
2015,DEN,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DE,,,97,ACT,1990-01-11,25,77.0,293.0,Tennessee,3,2012,2012,DEN,137
2016,JAX,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DL,DT,INTERIOR_LINE,90,ACT,1990-01-11,26,77.0,300.0,Tennessee,4,2012,2012,DEN,
2017,JAX,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DL,DT,INTERIOR_LINE,97,ACT,1990-01-11,27,77.0,290.0,Tennessee,5,2012,2012,DEN,137
2018,JAX,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DL,DT,INTERIOR_LINE,97,ACT,1990-01-11,28,77.0,290.0,Tennessee,6,2012,2012,DEN,137
2019,PHI,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DL,DT,,97,RES,1990-01-11,29,77.0,290.0,Tennessee,7,2012,2012,DEN,
2020,PHI,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DL,DT,INTERIOR_LINE,97,ACT,1990-01-11,30,77.0,290.0,Tennessee,8,2012,2012,DEN,137
2021,CLE,00-0029568,JackMa02,JAC373912,38667,32004a41-4337-3912-114f-210c5a047c90,Malik Jackson,Malik,Jackson,Malik,DL,DT,,97,RES,1990-01-11,31,77.0,290.0,Tennessee,9,2012,2012,DEN,137
2012,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,SS,,,43,ACT,1988-12-14,23,72.0,210.0,Ohio State,0,2012,2012,NE,197
2013,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,SS,,,43,ACT,1988-12-14,24,72.0,210.0,Ohio State,1,2012,2012,NE,197
2014,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,FS,,,43,ACT,1988-12-14,25,72.0,210.0,Ohio State,2,2012,2012,NE,197
2015,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,FS,,,43,ACT,1988-12-14,26,72.0,220.0,Ohio State,3,2012,2012,NE,197
2016,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,DB,DB,,43,ACT,1988-12-14,27,72.0,220.0,Ohio State,4,2012,2012,NE,
2017,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,DB,DB,,43,RES,1988-12-14,28,72.0,220.0,Ohio State,5,2012,2012,NE,
2018,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,DB,DB,,43,ACT,1988-12-14,29,72.0,220.0,Ohio State,6,2012,2012,NE,197
2019,NE,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,DB,DB,,43,ACT,1988-12-14,30,72.0,215.0,Ohio State,7,2012,2012,NE,197
2020,NYG,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,DB,SS,SAFETY,43,ACT,1988-12-14,31,72.0,215.0,Ohio State,8,2012,2012,NE,197
2021,NYG,00-0029570,EbneNa00,EBN177981,38737,32004542-4e17-7981-2dae-fcf501461187,Nate Ebner,Nate,Ebner,Nate,DB,SS,,43,RES,1988-12-14,32,72.0,215.0,Ohio State,9,2012,2012,NE,197
2012,MIA,00-0029571,,RAN083057,,32005241-4e08-3057-54a4-d68a68f5c5e0,Kheeston Randall,Kheeston,Randall,Kheeston,DT,,,97,ACT,1990-05-07,22,76.0,309.0,,0,2012,2012,MIA,215
2013,CIN,00-0029571,,RAN083057,,32005241-4e08-3057-54a4-d68a68f5c5e0,Kheeston Randall,Kheeston,Randall,Kheeston,DT,,,90,CUT,1990-05-07,23,77.0,309.0,,1,2012,2012,MIA,215
2012,MIN,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,,,17,ACT,1989-11-25,22,70.0,180.0,Arkansas,0,2012,2012,MIN,118
2013,MIN,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,,,17,ACT,1989-11-25,23,70.0,180.0,Arkansas,1,2012,2012,MIN,118
2014,MIN,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,,,17,ACT,1989-11-25,24,70.0,180.0,Arkansas,2,2012,2012,MIN,118
2015,MIN,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,,,17,ACT,1989-11-25,25,70.0,191.0,Arkansas,3,2012,2012,MIN,118
2016,MIN,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,WR,SLOT_WR,17,ACT,1989-11-25,26,70.0,191.0,Arkansas,4,2012,2012,MIN,118
2017,MIN,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,WR,SLOT_WR,17,ACT,1989-11-25,27,70.0,191.0,Arkansas,5,2012,2012,MIN,118
2018,CAR,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,WR,SLOT_WR,13,ACT,1989-11-25,28,70.0,191.0,Arkansas,6,2012,2012,MIN,118
2019,CAR,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,WR,SLOT_WR,13,ACT,1989-11-25,29,70.0,191.0,Arkansas,7,2012,2012,MIN,118
2020,CAR,00-0029572,WrigJa02,WRI391959,38648,32005752-4939-1959-ac18-30681b0a1cd5,Jarius Wright,Jarius,Wright,Jarius,WR,WR,,13,UFA,1989-11-25,30,70.0,191.0,Arkansas,8,2012,2012,MIN,
2012,IND,00-0029574,,CHA430904,,32004348-4143-0904-411e-bb2cf8d25ca4,Josh Chapman,Josh,Chapman,Josh,NT,,,61,RES,1989-06-10,23,72.0,316.0,,0,2012,2012,IND,136
2013,IND,00-0029574,,CHA430904,,32004348-4143-0904-411e-bb2cf8d25ca4,Josh Chapman,Josh,Chapman,Josh,NT,,,96,ACT,1989-06-10,24,72.0,341.0,,1,2012,2012,IND,136
2014,IND,00-0029574,,CHA430904,,32004348-4143-0904-411e-bb2cf8d25ca4,Josh Chapman,Josh,Chapman,Josh,NT,,,96,ACT,1989-06-10,25,72.0,340.0,,2,2012,2012,IND,136
2012,MIN,00-0029575,BlanRo00,BLA768016,38669,3200424c-4176-8016-be01-2f8543c008b1,Robert Blanton,Robert,Blanton,Robert,SS,,,36,ACT,1989-09-07,22,73.0,200.0,Notre Dame,0,2012,2012,MIN,139
2013,MIN,00-0029575,BlanRo00,BLA768016,38669,3200424c-4176-8016-be01-2f8543c008b1,Robert Blanton,Robert,Blanton,Robert,SS,,,36,ACT,1989-09-07,23,73.0,200.0,Notre Dame,1,2012,2012,MIN,139
2014,MIN,00-0029575,BlanRo00,BLA768016,38669,3200424c-4176-8016-be01-2f8543c008b1,Robert Blanton,Robert,Blanton,Robert,SS,,,36,ACT,1989-09-07,24,73.0,200.0,Notre Dame,2,2012,2012,MIN,139
2015,MIN,00-0029575,BlanRo00,BLA768016,38669,3200424c-4176-8016-be01-2f8543c008b1,Robert Blanton,Robert,Blanton,Robert,SS,,,36,ACT,1989-09-07,25,73.0,200.0,Notre Dame,3,2012,2012,MIN,139
2016,BUF,00-0029575,BlanRo00,BLA768016,38669,3200424c-4176-8016-be01-2f8543c008b1,Robert Blanton,Robert,Blanton,Robert,DB,FS,,26,RES,1989-09-07,26,73.0,200.0,Notre Dame,4,2012,2012,MIN,139
2017,BUF,00-0029575,BlanRo00,BLA768016,38669,3200424c-4176-8016-be01-2f8543c008b1,Robert Blanton,Robert,Blanton,Robert,DB,DB,,29,CUT,1989-09-07,27,73.0,200.0,Notre Dame,5,2012,2012,MIN,
2012,MIN,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,,,3,ACT,1990-01-08,22,70.0,192.0,Georgia,0,2012,2012,MIN,175
2013,MIN,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,,,3,ACT,1990-01-08,23,70.0,192.0,Georgia,1,2012,2012,MIN,175
2014,MIN,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,,,3,ACT,1990-01-08,24,70.0,192.0,Georgia,2,2012,2012,MIN,175
2015,MIN,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,,,3,ACT,1990-01-08,25,70.0,170.0,Georgia,3,2012,2012,MIN,175
2016,MIN,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,K,,3,ACT,1990-01-08,26,70.0,170.0,Georgia,4,2012,2012,MIN,
2017,SEA,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,K,,7,ACT,1990-01-08,27,70.0,175.0,Georgia,5,2012,2012,MIN,175
2019,ATL,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,K,,16,CUT,,,70.0,175.0,Georgia,7,2012,2012,MIN,
2020,NO,00-0029576,WalsBl00,WAL585473,38705,32005741-4c58-5473-680a-ee08e560907a,Blair Walsh,Blair,Walsh,Blair,K,K,,16,DEV,1990-01-08,30,70.0,175.0,Georgia,8,2012,2012,MIN,175
2012,DEN,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,OLB,,,59,ACT,1990-03-24,22,73.0,232.0,Kentucky,0,2012,2012,DEN,188
2013,DEN,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,OLB,,,59,ACT,1990-03-24,23,73.0,240.0,Kentucky,1,2012,2012,DEN,188
2014,DEN,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,OLB,,,59,RES,1990-03-24,24,73.0,240.0,Kentucky,2,2012,2012,DEN,188
2015,DEN,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,ILB,,,59,ACT,1990-03-24,25,73.0,240.0,Kentucky,3,2012,2012,DEN,188
2016,CHI,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,LB,ILB,,59,RES,1990-03-24,26,73.0,240.0,Kentucky,4,2012,2012,DEN,188
2017,CHI,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,LB,ILB,MLB,59,ACT,1990-03-24,27,73.0,239.0,Kentucky,5,2012,2012,DEN,188
2018,CHI,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,LB,ILB,MLB,59,ACT,1990-03-24,28,73.0,239.0,Kentucky,6,2012,2012,DEN,188
2019,CHI,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,LB,ILB,,59,RES,1990-03-24,29,72.0,239.0,Kentucky,7,2012,2012,DEN,
2020,CHI,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,LB,ILB,MLB,59,ACT,1990-03-24,30,72.0,239.0,Kentucky,8,2012,2012,DEN,188
2021,CHI,00-0029577,TrevDa00,TRE789054,38718,32005452-4578-9054-4194-6afda8346d14,Danny Trevathan,Danny,Trevathan,Danny,LB,ILB,,6,RES,1990-03-24,31,72.0,239.0,Kentucky,9,2012,2012,DEN,188
2012,MIN,00-0029578,,COL084915,38740,3200434f-4c08-4915-dc46-763b4108989c,Audie Cole,Audie,Cole,Audie,MLB,,,57,ACT,1989-06-01,23,76.0,239.0,North Carolina State,0,2012,2012,MIN,210
2013,MIN,00-0029578,,COL084915,38740,3200434f-4c08-4915-dc46-763b4108989c,Audie Cole,Audie,Cole,Audie,MLB,,,57,RES,1989-06-01,24,77.0,239.0,North Carolina State,1,2012,2012,MIN,210
2014,MIN,00-0029578,,COL084915,38740,3200434f-4c08-4915-dc46-763b4108989c,Audie Cole,Audie,Cole,Audie,MLB,,,57,ACT,1989-06-01,25,77.0,239.0,North Carolina State,2,2012,2012,MIN,210
2015,MIN,00-0029578,,COL084915,38740,3200434f-4c08-4915-dc46-763b4108989c,Audie Cole,Audie,Cole,Audie,MLB,,,57,RES,1989-06-01,26,77.0,248.0,North Carolina State,3,2012,2012,MIN,210
2016,MIN,00-0029578,,COL084915,38740,3200434f-4c08-4915-dc46-763b4108989c,Audie Cole,Audie,Cole,Audie,LB,MLB,,57,ACT,1989-06-01,27,77.0,248.0,North Carolina State,4,2012,2012,MIN,210
2017,NO,00-0029578,,COL084915,38740,3200434f-4c08-4915-dc46-763b4108989c,Audie Cole,Audie,Cole,Audie,LB,LB,,57,CUT,,,77.0,248.0,North Carolina State,5,2012,2012,MIN,
2012,MIA,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,,,86,ACT,1989-10-12,22,72.0,210.0,Nevada,0,2012,2012,MIA,227
2013,MIA,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,,,18,ACT,1989-10-12,23,72.0,210.0,Nevada,1,2012,2012,MIA,227
2014,MIA,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,,,18,ACT,1989-10-12,24,72.0,215.0,Nevada,2,2012,2012,MIA,227
2015,MIA,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,,,18,RES,1989-10-12,25,72.0,217.0,Nevada,3,2012,2012,MIA,227
2016,TEN,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,WR,WR,18,ACT,1989-10-12,26,72.0,217.0,Nevada,4,2012,2012,MIA,227
2017,TEN,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,WR,WR,18,ACT,1989-10-12,27,72.0,217.0,Nevada,5,2012,2012,MIA,227
2018,NYJ,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,WR,,82,RES,1989-10-12,28,72.0,217.0,Nevada,6,2012,2012,MIA,
2019,NO,00-0029580,MattRi00,MAT576281,38757,32004d41-5457-6281-9fe1-7ae0daa1039b,Rishard Matthews,Rishard,Matthews,Rishard,WR,WR,,12,CUT,,,72.0,217.0,Nevada,7,2012,2012,MIA,
2012,IND,00-0029584,,BRO489141,,32004252-4f48-9141-56d6-0dfdf916f6df,Jerry Brown,Jerry,Brown,Jerry,LB,,,57,NWT,1987-10-20,24,76.0,265.0,,0,2012,2012,,
2012,NE,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,DE,,,95,ACT,1990-02-27,22,77.0,260.0,Syracuse,0,2012,2012,NE,21
2013,NE,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,DE,,,95,ACT,1990-02-27,23,77.0,265.0,Syracuse,1,2012,2012,NE,21
2014,NE,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,DE,,,95,ACT,1990-02-27,24,77.0,265.0,Syracuse,2,2012,2012,NE,21
2015,NE,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,DE,,,95,ACT,1990-02-27,25,77.0,265.0,Syracuse,3,2012,2012,NE,21
2016,ARI,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,LB,OLB,EDGE,55,ACT,1990-02-27,26,77.0,265.0,Syracuse,4,2012,2012,NE,
2017,ARI,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,LB,OLB,EDGE,55,ACT,1990-02-27,27,77.0,265.0,Syracuse,5,2012,2012,NE,21
2018,ARI,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,DL,DE,EDGE,55,ACT,1990-02-27,28,77.0,265.0,Syracuse,6,2012,2012,NE,21
2019,ARI,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,LB,OLB,EDGE,55,ACT,1990-02-27,29,77.0,265.0,Syracuse,7,2012,2012,NE,21
2020,ARI,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,LB,OLB,,55,RES,1990-02-27,30,77.0,265.0,Syracuse,8,2012,2012,NE,21
2021,ARI,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,LB,OLB,EDGE,55,ACT,1990-02-27,31,77.0,265.0,Syracuse,9,2012,2012,NE,21
2022,LV,00-0029585,JoneCh03,JON157557,38551,32004a4f-4e15-7557-51cb-cda4be7bedd9,Chandler Jones,Chandler,Jones,Chandler,DL,DE,,55,RES,1990-02-27,32,77.0,265.0,Syracuse,10,2012,2012,NE,21
