roster_row_id,season,team,team_draft_code,franchise_id,player_id,pfr_id,esb_id,smart_id,player_name,first_name,last_name,football_name,position_raw,depth_chart_position_clean,roster_position,position_group,jersey_number,status,status_group,is_active,birth_date,age,height,weight,bmi,college,years_exp,entry_year,rookie_year,draft_club,draft_number,draft_round_est,is_rookie,is_young_player,is_veteran_5plus,is_drafted,is_top100_draftee
2017_GB_00-0033939,2017,GB,GNB,GB,00-0033939,BiegVi00,BIE328770,32004249-4532-8770-1f87-e70ee4709c76,Vince Biegel,Vincent,Biegel,Vince,LB,LB,LB,LB,45.0,ACT,active,1,1993-07-02,24.0,75.0,246.0,30.744533333333333,Wisconsin,0.0,2017.0,2017.0,GB,108.0,4.0,1,1,0,1,0
2017_GB_00-0033508,2017,GB,GNB,GB,00-0033508,,STA372738,32005354-4137-2738-c9f7-6bb3f7fda119,William Stanback,William,Stanback,William,RB,RB,RB,RB,43.0,CUT,cut,0,1994-07-06,23.0,72.0,231.0,31.325810185185187,Virginia Union,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0031075,2017,HOU,HOU,HOU,00-0031075,BlueAl00,BLU106654,3200424c-5510-6654-1ff2-5c94a5fcf6a2,Alfred Blue,Alfred,Blue,Alfred,RB,RB,RB,RB,28.0,ACT,active,1,1991-04-27,26.0,74.0,225.0,28.885135135135137,LSU,3.0,2014.0,2014.0,HOU,181.0,6.0,0,0,0,1,0
2017_HOU_00-0030287,2017,HOU,HOU,HOU,00-0030287,ElliAn00,ELL164917,3200454c-4c16-4917-7ff5-a9acfbf007ba,Andre Ellington,Andre,Ellington,Andre,RB,RB,RB,RB,38.0,ACT,active,1,1989-02-03,28.0,69.0,199.0,29.383952951060703,Clemson,4.0,2013.0,2013.0,ARI,187.0,6.0,0,0,0,1,0
2017_HOU_00-0031087,2017,HOU,HOU,HOU,00-0031087,,HAL004143,32004841-4c00-4143-ea18-c0a29e2f6e2d,Andre Hal,Andre,Hal,Andre,DB,FS,FS,DB,29.0,ACT,active,1,1992-05-30,25.0,70.0,195.0,27.976530612244897,Vanderbilt,3.0,2014.0,2014.0,HOU,216.0,7.0,0,0,0,1,0
2017_HOU_00-0032107,2017,HOU,HOU,HOU,00-0032107,BlacAn00,BLA326665,3200424c-4132-6665-cd8f-3d01d2e24bcf,Angelo Blackson,Angelo,Blackson,Angelo,DL,DE,DE,DL,97.0,ACT,active,1,1992-11-14,24.0,76.0,318.0,38.703947368421055,Auburn,2.0,2015.0,2015.0,TEN,100.0,4.0,0,1,0,1,1
2017_HOU_00-0033780,2017,HOU,HOU,HOU,00-0033780,,WIL146000,32005749-4c14-6000-92da-4c3a861c4ba5,Avery Williams,Avery,Williams,Avery,LB,LB,LB,LB,50.0,CUT,cut,0,,,70.0,225.0,32.28061224489796,Temple,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0032201,2017,HOU,HOU,HOU,00-0032201,HeenBe00,HEE290361,32004845-4529-0361-e4b6-1e7fa36c077a,Ben Heeney,Ben,Heeney,Ben,LB,LB,LB,LB,50.0,RES,reserve,0,1992-05-13,25.0,72.0,230.0,31.19020061728395,Kansas,2.0,2015.0,2015.0,OAK,,,0,1,0,0,0
2017_HOU_00-0031553,2017,HOU,HOU,HOU,00-0031553,McKiBe00,MCK465206,32004d43-4b46-5206-e14b-00bea34693a2,Benardrick McKinney,Benardrick,McKinney,Benardrick,LB,ILB,ILB,LB,55.0,ACT,active,1,1992-11-19,24.0,76.0,260.0,31.644736842105264,Mississippi State,2.0,2015.0,2015.0,HOU,43.0,2.0,0,1,0,1,1
2017_HOU_00-0031127,2017,HOU,HOU,HOU,00-0031127,,DUN512273,32004455-4e51-2273-a822-f3a298ebfe59,Brandon Dunn,Brandon,Dunn,Brandon,DL,NT,NT,DL,92.0,ACT,active,1,1992-09-05,24.0,74.0,310.0,39.7972972972973,Louisville,3.0,2014.0,2014.0,,,,0,0,0,0,0
2017_HOU_00-0033069,2017,HOU,HOU,HOU,00-0033069,MillBr03,MIL146472,32004d49-4c14-6472-6603-0ba93d9ad785,Braxton Miller,Braxton,Miller,Braxton,WR,WR,WR,WR,13.0,ACT,active,1,1992-11-30,24.0,74.0,205.0,26.31756756756757,Ohio State,1.0,2016.0,2016.0,HOU,85.0,3.0,0,1,0,1,1
2017_HOU_00-0032734,2017,HOU,HOU,HOU,00-0032734,,SCA657962,32005343-4165-7962-62e3-d034293e8420,Brennan Scarlett,Brennan,Scarlett,Brennan,LB,OLB,OLB,LB,57.0,RES,reserve,0,1993-07-31,24.0,76.0,265.0,32.25328947368421,Stanford,1.0,2016.0,2016.0,,,,0,1,0,0,0
2017_HOU_00-0026290,2017,HOU,HOU,HOU,00-0026290,,GIA095058,32004749-4109-5058-e0c5-695274132e8e,Breno Giacomini,Breno,Giacomini,Breno,OL,T,T,OL,68.0,ACT,active,1,1985-09-27,31.0,79.0,318.0,35.82022111841051,Louisville,9.0,2008.0,2008.0,GB,150.0,5.0,0,0,1,1,0
2017_HOU_00-0026991,2017,HOU,HOU,HOU,00-0026991,,CUS363261,32004355-5336-3261-75bf-8ded9522ccb6,Brian Cushing,Brian,Cushing,Brian,LB,ILB,ILB,LB,56.0,ACT,active,1,1987-01-24,30.0,75.0,255.0,31.869333333333337,USC,8.0,2009.0,2009.0,HOU,15.0,1.0,0,0,1,1,1
2017_HOU_00-0031491,2017,HOU,HOU,HOU,00-0031491,,PET095053,32005045-5409-5053-bc51-0a5064c92c7f,Brian Peters,Brian,Peters,Brian,LB,ILB,ILB,LB,52.0,ACT,active,1,1988-10-31,28.0,76.0,240.0,29.210526315789473,Northwestern (Ia),3.0,2014.0,2015.0,,,,0,0,0,0,0
2017_HOU_00-0031326,2017,HOU,HOU,HOU,00-0031326,ElliBr00,ELL164961,3200454c-4c16-4961-7f3d-56bdfb64d33c,Bruce Ellington,Bruce,Ellington,Bruce,WR,WR,WR,WR,12.0,RES,reserve,0,1991-08-22,26.0,69.0,200.0,29.53161100609116,South Carolina,3.0,2014.0,2014.0,SF,,,0,0,0,0,0
2017_HOU_00-0033853,2017,HOU,HOU,HOU,00-0033853,,JON135827,32004a4f-4e13-5827-8f97-48a8a835507f,Bryce Jones,Bryce,Jones,Bryce,DB,DB,DB,DB,37.0,DEV,development,0,1994-08-20,23.0,72.0,180.0,24.40972222222222,Akron,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0031302,2017,HOU,HOU,HOU,00-0031302,FiedC.00,FIE077391,32004649-4507-7391-241a-605c0e2d82d4,C.J. Fiedorowicz,C.J.,Fiedorowicz,C.J.,TE,TE,TE,TE,87.0,RES,reserve,0,1991-10-22,25.0,77.0,265.0,31.42098161578681,Iowa,3.0,2014.0,2014.0,HOU,,,0,0,0,0,0
2017_HOU_00-0033563,2017,HOU,HOU,HOU,00-0033563,WatkCa00,WAT180320,32005741-5418-0320-d762-c84a0526bf5a,Carlos Watkins,Carlos,Watkins,Carlos,DL,DE,DE,DL,91.0,ACT,active,1,1993-12-05,23.0,75.0,309.0,38.61813333333333,Clemson,0.0,2017.0,2017.0,HOU,142.0,5.0,1,1,0,1,0
2017_HOU_00-0031928,2017,HOU,HOU,HOU,00-0031928,,SLA162221,3200534c-4116-2221-931a-6e4eb320eebe,Chad Slade,Chad,Slade,Chad,OL,G,G,OL,62.0,ACT,active,1,1992-05-04,25.0,75.0,315.0,39.368,Auburn,2.0,2015.0,2015.0,,,,0,1,0,0,0
2017_HOU_00-0025900,2017,HOU,HOU,HOU,00-0025900,,CLA232975,3200434c-4123-2975-6fd6-a94cd66660cd,Chris Clark,Chris,Clark,Chris,OL,OT,OT,OL,74.0,RES,reserve,0,1985-10-01,31.0,77.0,305.0,36.163771293641425,Southern Mississippi,9.0,2008.0,2008.0,,,,0,0,1,0,0
2017_HOU_00-0033855,2017,HOU,HOU,HOU,00-0033855,,THO000003,32005448-4f00-0003-1b86-3f254ceca8d2,Chris Thompson,Chris,Thompson,Chris,WR,WR,WR,WR,14.0,ACT,active,1,1994-05-09,23.0,72.0,175.0,23.73167438271605,Florida,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0031619,2017,HOU,HOU,HOU,00-0031619,CoviCh00,COV546722,3200434f-5654-6722-4cea-eba680580832,Christian Covington,Christian,Covington,Christian,DL,DE,DE,DL,95.0,RES,reserve,0,1993-10-16,23.0,74.0,290.0,37.229729729729726,Rice,2.0,2015.0,2015.0,HOU,,,0,1,0,0,0
2017_HOU_00-0033998,2017,HOU,HOU,HOU,00-0033998,,CLE281420,3200434c-4528-1420-f966-5adef6afada8,Chunky Clements,Jarrod,Clements,Chunky,DL,DT,DT,DL,96.0,ACT,active,1,1994-12-03,22.0,74.0,295.0,37.87162162162162,Illinois,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0030290,2017,HOU,HOU,HOU,00-0030290,HamiCo00,HAM196632,32004841-4d19-6632-9562-044760f49032,Cobi Hamilton,Cobi,Hamilton,Cobi,WR,WR,WR,WR,17.0,ACT,active,1,1990-11-13,26.0,74.0,201.0,25.804054054054053,Arkansas,4.0,2013.0,2013.0,CIN,197.0,7.0,0,0,0,1,0
2017_HOU_00-0032050,2017,HOU,HOU,HOU,00-0032050,,MOO232247,32004d4f-4f23-2247-232d-da5815ff2eca,Corey Moore,Corey,Moore,Corey,DB,SS,SS,DB,43.0,RES,reserve,0,1993-01-28,24.0,74.0,205.0,26.31756756756757,Georgia,2.0,2015.0,2015.0,,,,0,1,0,0,0
2017_HOU_00-0033925,2017,HOU,HOU,HOU,00-0033925,ForeDO00,FOR392618,3200464f-5239-2618-71de-9b22c3939617,D'Onta Foreman,D'Onta,Foreman,D'Onta,RB,RB,RB,RB,27.0,RES,reserve,0,1996-04-24,21.0,72.0,235.0,31.868248456790123,Texas,0.0,2017.0,2017.0,HOU,,,1,1,0,0,0
2017_HOU_00-0032424,2017,HOU,HOU,HOU,00-0032424,ReadD.00,REA148116,32005245-4114-8116-e0aa-521c3fdaafdb,D.J. Reader,D.J.,Reader,D.J.,DL,NT,NT,DL,98.0,RES,reserve,0,1994-07-01,23.0,75.0,325.0,40.617777777777775,Clemson,1.0,2016.0,2016.0,HOU,,,0,1,0,0,0
2017_HOU_00-0029435,2017,HOU,HOU,HOU,00-0029435,JohnDe22,JOH146736,32004a4f-4814-6736-7e38-f7de57fcc200,Damaris Johnson,Damaris,Johnson,Damaris,WR,WR,WR,WR,15.0,ACT,active,1,,,68.0,175.0,26.60575259515571,Tulsa,5.0,2012.0,2012.0,,,,0,0,1,0,0
2017_HOU_00-0030097,2017,HOU,HOU,HOU,00-0030097,,QUE597984,32005155-4559-7984-fe6c-8f632e818cdc,David Quessenberry,David,Quessenberry,David,OL,OG,OG,OL,77.0,ACT,active,1,1990-08-24,27.0,77.0,306.0,36.28234103558779,San Jose State,4.0,2013.0,2013.0,HOU,176.0,6.0,0,0,0,1,0
2017_HOU_00-0033775,2017,HOU,HOU,HOU,00-0033775,,PRA633544,32005052-4163-3544-ddeb-fc8bb207e40b,Dayon Pratt,Dayon,Pratt,Dayon,LB,LB,LB,LB,58.0,CUT,cut,0,,,76.0,240.0,29.210526315789473,East Carolina,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0030564,2017,HOU,HOU,HOU,00-0030564,HopkDe00,HOP161500,3200484f-5016-1500-bfbe-c87b292b639c,DeAndre Hopkins,DeAndre,Hopkins,DeAndre,WR,WR,WR,WR,10.0,ACT,active,1,1992-06-06,25.0,73.0,215.0,28.36273221992869,Clemson,4.0,2013.0,2013.0,HOU,27.0,1.0,0,0,0,1,1
2017_HOU_00-0031511,2017,HOU,HOU,HOU,00-0031511,,WHI152624,32005748-4915-2624-26c3-e9625de98423,DeAndrew White,DeAndrew,White,DeAndrew,WR,WR,WR,WR,11.0,ACT,active,1,1991-10-16,25.0,72.0,192.0,26.03703703703704,Alabama,2.0,2015.0,2015.0,,,,0,1,0,0,0
2017_HOU_00-0033769,2017,HOU,HOU,HOU,00-0033769,,GRA640775,32004752-4164-0775-8b42-3bfc57062109,Deante' Gray,Deante',Gray,Deante',WR,WR,WR,WR,16.0,RES,reserve,0,1994-02-27,23.0,70.0,174.0,24.963673469387754,Texas Christian,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0033779,2017,HOU,HOU,HOU,00-0033779,,VIR289610,32005649-5228-9610-7a58-cd8cff951d18,Dee Virgin,Dee,Virgin,Dee,DB,DB,DB,DB,32.0,DEV,development,0,1993-10-29,23.0,69.0,194.0,28.645662675908422,West Alabama,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0028152,2017,HOU,HOU,HOU,00-0028152,,NEW701488,32004e45-5770-1488-49b4-7c9c49e69a57,Derek Newton,Derek,Newton,Derek,OL,OT,OT,OL,72.0,PUP,inactive_or_exception,0,1987-11-16,29.0,78.0,315.0,36.39792899408284,Arkansas State,6.0,2011.0,2011.0,HOU,,,0,0,1,0,0
2017_HOU_00-0033537,2017,HOU,HOU,HOU,00-0033537,WatsDe00,WAT338355,32005741-5433-8355-e029-e49022cf4b81,Deshaun Watson,Deshaun,Watson,Deshaun,QB,QB,QB,QB,4.0,RES,reserve,0,1995-09-14,21.0,74.0,215.0,27.60135135135135,Clemson,0.0,2017.0,2017.0,HOU,,,1,1,0,0,0
2017_HOU_00-0032447,2017,HOU,HOU,HOU,00-0032447,,LUC511695,32004c55-4351-1695-db7b-8ce886af1331,Devin Lucien,Devin,Lucien,Devin,WR,WR,WR,WR,16.0,ACT,active,1,1993-06-26,24.0,74.0,200.0,25.675675675675677,Arizona State,1.0,2016.0,2016.0,NE,,,0,1,0,0,0
2017_HOU_00-0031310,2017,HOU,HOU,HOU,00-0031310,StreDe00,STR305294,32005354-5230-5294-daab-27bc3a0b0441,Devin Street,Devin,Street,Devin,WR,WR,WR,WR,81.0,CUT,cut,0,,,75.0,200.0,24.995555555555555,Pittsburgh,3.0,2014.0,2014.0,DAL,,,0,0,0,0,0
2017_HOU_00-0033765,2017,HOU,HOU,HOU,00-0033765,,COL091645,3200434f-4c09-1645-8dc2-6f7bd352aa33,Dylan Cole,Dylan,Cole,Dylan,LB,ILB,ILB,LB,51.0,ACT,active,1,1994-05-19,23.0,72.0,220.0,29.834104938271604,Missouri State,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0029520,2017,HOU,HOU,HOU,00-0029520,,PLE221488,3200504c-4522-1488-d9f9-0c0aad593ff6,Eddie Pleasant,Edward,Pleasant,Eddie,DB,SS,SS,DB,35.0,ACT,active,1,1988-12-17,28.0,70.0,200.0,28.693877551020407,Oregon,5.0,2012.0,2012.0,,,,0,0,1,0,0
2017_HOU_00-0033679,2017,HOU,HOU,HOU,00-0033679,,AUS089265,32004155-5308-9265-3cf6-8531683890cc,Erik Austell,Erik,Austell,Erik,OL,C,C,OL,78.0,DEV,development,0,1993-09-13,23.0,75.0,300.0,37.49333333333333,Charleston Southern,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0034037,2017,HOU,HOU,HOU,00-0034037,,HOP634185,3200484f-5063-4185-16a0-b053f55c9da4,Germone Hopper,Germone,Hopper,Germone,WR,WR,WR,WR,16.0,CUT,cut,0,,,72.0,181.0,24.545331790123456,Clemson,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0033776,2017,HOU,HOU,HOU,00-0033776,,PRE310837,32005052-4531-0837-3c1b-06580f55d8b4,Gimel President,Gimel,President,Gimel,LB,OLB,OLB,LB,53.0,ACT,active,1,1993-06-24,24.0,75.0,275.0,34.36888888888889,Illinois,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0031923,2017,HOU,HOU,HOU,00-0031923,,MAN039930,32004d41-4e03-9930-4a16-102f328e9a66,Greg Mancz,Gregory,Mancz,Greg,OL,G,G,OL,65.0,ACT,active,1,1992-04-23,25.0,76.0,310.0,37.73026315789474,Toledo,2.0,2015.0,2015.0,,,,0,1,0,0,0
2017_HOU_00-0032198,2017,HOU,HOU,HOU,00-0032198,CampIb00,CAM362155,32004341-4d36-2155-d7f8-f63b6639e61d,Ibraheim Campbell,Ibraheim,Campbell,Ibraheim,DB,FS,FS,DB,39.0,ACT,active,1,1992-05-13,25.0,71.0,208.0,29.006943066851814,Northwestern,2.0,2015.0,2015.0,CLE,115.0,4.0,0,1,0,1,0
2017_HOU_00-0027949,2017,HOU,HOU,HOU,00-0027949,WattJ.00,WAT579210,32005741-5457-9210-c7bb-fd19d17d4962,J.J. Watt,J.J.,Watt,J.J.,DL,DE,DE,DL,99.0,RES,reserve,0,1989-03-22,28.0,77.0,290.0,34.38522516444594,Wisconsin,6.0,2011.0,2011.0,HOU,,,0,0,1,0,0
2017_HOU_00-0031364,2017,HOU,HOU,HOU,00-0031364,ClowJa00,CLO535848,3200434c-4f53-5848-cd48-3846b85c634d,Jadeveon Clowney,Jadeveon,Clowney,Jadeveon,LB,OLB,OLB,LB,90.0,ACT,active,1,1993-02-14,24.0,77.0,270.0,32.01383032551864,South Carolina,3.0,2014.0,2014.0,HOU,1.0,1.0,0,0,0,1,1
2017_HOU_00-0028023,2017,HOU,HOU,HOU,00-0028023,,REI280873,32005245-4928-0873-907d-46b987f4f000,Jah Reid,Jah,Reid,Jah,OL,OT,OT,OL,75.0,CUT,cut,0,1988-07-21,29.0,79.0,325.0,36.60871655183464,Central Florida,6.0,2011.0,2011.0,BAL,,,0,0,1,0,0
2017_HOU_00-0031621,2017,HOU,HOU,HOU,00-0031621,,ROD371028,3200524f-4437-1028-ac0e-a0620d045b99,Jake Rodgers,Jake,Rodgers,Jake,OL,OT,OT,OL,68.0,DEV,development,0,1991-09-10,25.0,78.0,320.0,36.97567389875082,Eastern Washington,2.0,2015.0,2015.0,ATL,,,0,1,0,0,0
2017_HOU_00-0031085,2017,HOU,HOU,HOU,00-0031085,ProsJa00,PRO476929,32005052-4f47-6929-ed89-74ff4a63d6bb,Jay Prosch,Jay,Prosch,Jay,RB,FB,FB,RB,45.0,ACT,active,1,1992-08-21,25.0,73.0,255.0,33.639519609682864,Auburn,3.0,2014.0,2014.0,HOU,211.0,7.0,0,0,0,1,0
2017_HOU_00-0029524,2017,HOU,HOU,HOU,00-0029524,,ALL482500,3200414c-4c48-2500-a1b2-fd524b62a3df,Jeff Allen,Jeffery,Allen,Jeff,OL,G,G,OL,79.0,ACT,active,1,1990-01-08,27.0,76.0,306.0,37.24342105263158,Illinois,5.0,2012.0,2012.0,KC,44.0,2.0,0,0,1,1,1
2017_HOU_00-0030384,2017,HOU,HOU,HOU,00-0030384,,JEN270812,32004a45-4e27-0812-b886-c833f4632d49,Jelani Jenkins,Jelani,Jenkins,Jelani,LB,OLB,OLB,LB,44.0,ACT,active,1,1992-03-13,25.0,72.0,245.0,33.22434413580247,Florida,4.0,2013.0,2013.0,MIA,104.0,4.0,0,0,0,1,0
2017_HOU_00-0032727,2017,HOU,HOU,HOU,00-0032727,,HEA727230,32004845-4172-7230-ba73-a306db253e07,Joel Heath,Joel,Heath,Joel,DL,DE,DE,DL,93.0,ACT,active,1,1993-06-18,24.0,78.0,300.0,34.6646942800789,Michigan State,1.0,2016.0,2016.0,,,,0,1,0,0,0
2017_HOU_00-0024239,2017,HOU,HOU,HOU,00-0024239,JoseJo20,JOS218478,32004a4f-5321-8478-4006-049349af8e5c,Johnathan Joseph,Johnathan,Joseph,Johnathan,DB,CB,CB,DB,24.0,ACT,active,1,1984-04-16,33.0,71.0,185.0,25.799444554651856,South Carolina,11.0,2006.0,2006.0,CIN,24.0,1.0,0,0,1,1,1
2017_HOU_00-0030469,2017,HOU,HOU,HOU,00-0030469,BankJo00,BAN557808,32004241-4e55-7808-f1d4-0a412de24f60,Johnthan Banks,Johnthan,Banks,Johnthan,DB,DB,DB,DB,33.0,CUT,cut,0,1989-10-03,27.0,74.0,190.0,24.39189189189189,Mississippi State,4.0,2013.0,2013.0,TB,,,0,0,0,0,0
2017_HOU_00-0027224,2017,HOU,HOU,HOU,00-0027224,,WEE504348,32005745-4550-4348-e7fc-6621be523408,Jon Weeks,Jonathan,Weeks,Jonathan,LS,LS,LS,ST,46.0,ACT,active,1,1986-02-17,31.0,70.0,250.0,35.86734693877551,Baylor,7.0,2010.0,2010.0,,,,0,0,1,0,0
2017_HOU_00-0028121,2017,HOU,HOU,HOU,00-0028121,TodmJo00,TOD628353,3200544f-4462-8353-4b92-33a6ddef3162,Jordan Todman,Jordan,Todman,Jordan,RB,RB,RB,RB,22.0,ACT,active,1,1990-02-24,27.0,70.0,200.0,28.693877551020407,Connecticut,6.0,2011.0,2011.0,SD,183.0,6.0,0,0,1,1,0
2017_HOU_00-0026300,2017,HOU,HOU,HOU,00-0026300,JohnJo05,JOH000001,32004a4f-4800-0001-966a-b4f304503fea,Josh Johnson,Joshua,Johnson,Josh,QB,QB,QB,QB,5.0,ACT,active,1,1986-05-15,31.0,75.0,198.0,24.7456,San Diego,9.0,2008.0,2008.0,TB,160.0,5.0,0,0,1,1,0
2017_HOU_00-0033756,2017,HOU,HOU,HOU,00-0033756,,THO784081,32005448-4f78-4081-71d7-9587852af68c,Josh Thornton,Josh,Thornton,Josh,DB,CB,CB,DB,36.0,DEV,development,0,1992-11-24,24.0,71.0,185.0,25.799444554651856,Southern Utah,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0033560,2017,HOU,HOU,HOU,00-0033560,,DAV004799,32004441-5600-4799-588c-a915b98e7f96,Julie'n Davenport,Julien,Davenport,Julien,OL,T,T,OL,70.0,ACT,active,1,1995-01-09,22.0,79.0,318.0,35.82022111841051,Bucknell,0.0,2017.0,2017.0,HOU,130.0,5.0,1,1,0,1,0
2017_HOU_00-0032726,2017,HOU,HOU,HOU,00-0032726,,FAI144264,32004641-4914-4264-2765-80ae068118ab,Ka'imi Fairbairn,John,Fairbairn,Ka'imi,K,K,K,ST,7.0,ACT,active,1,1994-01-29,23.0,72.0,190.0,25.765817901234566,UCLA,1.0,2016.0,2016.0,,,,0,1,0,0,0
2017_HOU_00-0027872,2017,HOU,HOU,HOU,00-0027872,JackKa99,JAC283467,32004a41-4328-3467-b648-2976c8acb66c,Kareem Jackson,Kareem,Jackson,Kareem,DB,CB,CB,DB,25.0,ACT,active,1,1988-04-10,29.0,70.0,185.0,26.541836734693877,Alabama,7.0,2010.0,2010.0,HOU,20.0,1.0,0,0,1,1,1
2017_HOU_00-0031921,2017,HOU,HOU,HOU,00-0031921,,LAM628478,32004c41-4d62-8478-be24-2491087270db,Kendall Lamm,Kendall,Lamm,Kendall,OL,T,T,OL,63.0,ACT,active,1,1992-06-05,25.0,78.0,310.0,35.82018408941486,Appalachian State,2.0,2015.0,2015.0,,,,0,1,0,0,0
2017_HOU_00-0026206,2017,HOU,HOU,HOU,00-0026206,LangKe98,LAN553691,32004c41-4e55-3691-4133-7a8b61a2fa89,Kendall Langford,Kendall,Langford,Kendall,DL,DE,DE,DL,96.0,CUT,cut,0,1986-01-27,31.0,78.0,299.0,34.5491452991453,Hampton,9.0,2008.0,2008.0,MIA,,,0,0,1,0,0
2017_HOU_00-0033657,2017,HOU,HOU,HOU,00-0033657,,GIL208032,32004749-4c20-8032-6bca-d3f2f1751863,Kennan Gilchrist,Kennan,Gilchrist,Kennan,LB,LB,LB,LB,47.0,DEV,development,0,1994-09-16,22.0,73.0,230.0,30.34152749108651,Appalachian State,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0031548,2017,HOU,HOU,HOU,00-0031548,JohnKe04,JOH000010,32004a4f-4800-0010-5d6b-1672ed6adf36,Kevin Johnson,Kevin,Johnson,Kevin,DB,CB,CB,DB,30.0,ACT,active,1,1992-08-05,25.0,72.0,185.0,25.087770061728396,Wake Forest,2.0,2015.0,2015.0,HOU,16.0,1.0,0,1,0,1,1
2017_HOU_00-0031919,2017,HOU,HOU,HOU,00-0031919,,DRU363898,32004452-5536-3898-6718-533b419d7618,Kurtis Drummond,Kurtis,Drummond,Kurtis,DB,SS,SS,DB,23.0,ACT,active,1,1992-01-29,25.0,73.0,200.0,26.383936948770877,Michigan State,2.0,2015.0,2015.0,,,,0,1,0,0,0
2017_HOU_00-0033592,2017,HOU,HOU,HOU,00-0033592,,FUL360496,32004655-4c36-0496-57b8-0bd6f3358ab7,Kyle Fuller,Kyle,Fuller,Kyle,OL,G,G,OL,61.0,ACT,active,1,1994-03-04,23.0,76.0,307.0,37.36513157894737,Baylor,0.0,2017.0,2017.0,HOU,243.0,8.0,1,1,0,1,0
2017_HOU_00-0033477,2017,HOU,HOU,HOU,00-0033477,,LEW476984,32004c45-5747-6984-688e-1c3e4ae53d63,LaTroy Lewis,LaTroy,Lewis,LaTroy,LB,OLB,OLB,LB,54.0,ACT,active,1,1993-11-09,23.0,75.0,255.0,31.869333333333337,Tennessee,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0029615,2017,HOU,HOU,HOU,00-0029615,MillLa01,MIL373118,32004d49-4c37-3118-7861-c1aecae47732,Lamar Miller,Lamar,Miller,Lamar,RB,RB,RB,RB,26.0,ACT,active,1,1991-04-25,26.0,70.0,220.0,31.56326530612245,Miami,5.0,2012.0,2012.0,MIA,97.0,4.0,0,0,1,1,1
2017_HOU_00-0031098,2017,HOU,HOU,HOU,00-0031098,,BAL694018,32004241-4c69-4018-d6e4-8f2e31d28ba4,Lonnie Ballentine,Lonnie,Ballentine,Lonnie,DB,SAF,SAF,DB,39.0,CUT,cut,0,,,75.0,215.0,26.87022222222222,Memphis,3.0,2014.0,2014.0,HOU,,,0,0,0,0,0
2017_HOU_00-0033778,2017,HOU,HOU,HOU,00-0033778,,SMI501174,3200534d-4950-1174-8485-37d6931f5a5e,Malik Smith,Malik,Smith,Malik,DB,CB,CB,DB,36.0,CUT,cut,0,,,72.0,190.0,25.765817901234566,San Diego State,0.0,2017.0,2017.0,,,,1,1,0,0,0
2017_HOU_00-0029942,2017,HOU,HOU,HOU,00-0029942,,BUR347280,32004255-5234-7280-d0a0-5ad0d9ab6188,Marcus Burley,Marcus,Burley,Marcus,DB,DB,DB,DB,20.0,CUT,cut,0,1990-07-16,27.0,70.0,190.0,27.259183673469387,Delaware,4.0,2013.0,2013.0,,,,0,0,0,0,0
2017_HOU_00-0030317,2017,HOU,HOU,HOU,00-0030317,,CRO165702,32004352-4f16-5702-ce74-05025d7cda86,Marcus Cromartie,Marcus,Cromartie,Marcus,DB,DB,DB,DB,36.0,CUT,cut,0,1990-12-03,26.0,72.0,195.0,26.44386574074074,Wisconsin,4.0,2013.0,2013.0,,,,0,0,0,0,0
2017_HOU_00-0027988,2017,HOU,HOU,HOU,00-0027988,GilcMa00,GIL211032,32004749-4c21-1032-de78-adb8b0257056,Marcus Gilchrist,Marcus,Gilchrist,Marcus,DB,FS,FS,DB,21.0,ACT,active,1,1988-12-08,28.0,70.0,200.0,28.693877551020407,Clemson,6.0,2011.0,2011.0,SD,50.0,2.0,0,0,1,1,1
2017_HOU_00-0032169,2017,HOU,HOU,HOU,00-0032169,HardMa00,HAR063200,32004841-5206-3200-1f69-9737084e50d5,Marcus Hardison,Marcus,Hardison,Marcus,DL,DT,DT,DL,91.0,DEV,development,0,1992-02-14,25.0,75.0,310.0,38.74311111111111,Arizona State,2.0,2015.0,2015.0,CIN,,,0,1,0,0,0
2017_HOU_00-0032349,2017,HOU,HOU,HOU,00-0032349,,LEA454587,32004c45-4145-4587-6cba-d7dde65bc588,Marcus Leak,Marcus,Leak,Marcus,WR,WR,WR,WR,85.0,CUT,cut,0,,,72.0,210.0,28.47800925925926,Maryland,1.0,2016.0,2016.0,,,,0,1,0,0,0
